594	160	2
3071	161	2
2716	151	2
3225	151	2
2874	161	2
1121	136	2
3261	169	2
2878	169	2
2557	169	2
2491	169	2
690	152	2
1914	129	2
2175	168	2
555	133	2
1038	139	2
2789	161	2
928	139	2
1794	168	2
2156	143	2
2404	182	2
2384	152	2
2573	152	2
2585	152	2
2802	152	2
3210	129	2
3204	152	2
987	129	2
830	139	2
735	133	2
3186	129	2
502	137	2
2460	182	2
2553	182	2
985	160	2
801	153	2
2599	182	2
2570	161	2
38	168	2
826	133	2
542	135	2
2524	153	2
2851	153	2
669	139	2
3356	153	2
3402	153	2
2601	182	2
956	133	2
822	136	2
3325	167	2
2790	167	2
2571	167	2
2560	167	2
2555	167	2
1074	160	2
2421	161	2
1330	154	2
2618	182	2
1050	133	2
2687	182	2
2102	154	2
2690	182	2
2319	154	2
2325	154	2
2370	154	2
1110	160	2
1087	133	2
3362	154	2
1115	133	2
2588	137	2
3530	166	2
3318	166	2
3044	128	2
448	139	2
1435	166	2
1332	133	2
2720	137	2
198	166	2
2699	182	2
773	155	2
2700	182	2
1211	155	2
1291	155	2
1360	133	2
1447	161	2
1422	155	2
2705	182	2
1569	155	2
1760	155	2
1887	155	2
1997	155	2
1659	133	2
2650	155	2
3180	155	2
3254	155	2
660	137	2
265	139	2
2770	182	2
2662	165	2
2820	182	2
1505	160	2
2427	129	2
2826	182	2
2243	165	2
2224	165	2
1829	165	2
1033	129	2
1785	165	2
403	156	2
2853	182	2
2857	182	2
1575	165	2
1661	129	2
2859	182	2
1899	133	2
2860	182	2
979	156	2
1284	156	2
766	135	2
1360	156	2
2014	133	2
2863	182	2
2060	133	2
612	136	2
1985	156	2
2577	187	2
2375	160	2
2580	156	2
2634	156	2
1405	165	2
2280	133	2
2976	129	2
1037	129	2
3742	156	2
328	128	2
1226	165	2
1085	165	2
1033	165	2
211	157	2
2918	129	2
2934	182	2
2446	160	2
1965	135	2
2513	133	2
611	165	2
480	165	2
1250	157	2
2774	133	2
1385	157	2
3339	138	2
3322	138	2
2582	129	2
1776	157	2
2824	129	2
1890	157	2
1934	157	2
2728	160	2
3049	182	2
3379	182	2
2602	157	2
2639	157	2
2792	157	2
2797	157	2
2799	157	2
3394	182	2
3367	164	2
3302	157	2
1116	129	2
1192	137	2
1139	129	2
3578	133	2
3614	133	2
1181	129	2
2796	164	2
47	158	2
2632	164	2
3417	182	2
2786	137	2
3165	138	2
3489	182	2
1110	164	2
1256	161	2
2795	129	2
214	136	2
182	164	2
64	164	2
52	164	2
712	158	2
1414	137	2
2784	138	2
803	158	2
2711	138	2
1820	137	2
2635	138	2
2574	138	2
935	158	2
946	158	2
1880	129	2
3051	162	2
2882	137	2
2572	138	2
2242	138	2
3050	182	2
1101	158	2
455	134	2
2806	162	2
1929	137	2
2803	128	2
1335	129	2
3135	182	2
2760	129	2
1437	134	2
3497	182	2
1355	129	2
2672	162	2
2734	129	2
1856	158	2
1910	158	2
1933	158	2
2717	129	2
2576	162	2
2042	137	2
2468	162	2
2000	158	2
1365	138	2
2213	158	2
2291	158	2
3459	135	2
1454	129	2
2568	129	2
2412	162	2
3145	182	2
1028	138	2
2390	158	2
2393	158	2
2399	158	2
2330	162	2
3146	182	2
2562	158	2
1951	135	2
65	135	2
91	135	2
3147	182	2
226	135	2
2841	158	2
3150	182	2
3517	182	2
2946	158	2
3518	182	2
3151	182	2
3152	182	2
3219	158	2
3520	182	2
3324	158	2
337	135	2
1162	182	2
1160	182	2
3345	136	2
1255	182	2
3411	158	2
3174	136	2
1354	182	2
1460	182	2
3138	136	2
1083	135	2
3414	136	2
570	142	2
2788	130	2
1628	162	2
2810	130	2
927	182	2
3544	141	2
2542	130	2
705	142	2
2541	130	2
737	142	2
2840	130	2
3154	182	2
2908	136	2
663	182	2
1695	182	2
3335	141	2
2879	141	2
2779	141	2
2689	141	2
3232	135	2
1051	142	2
3641	158	2
2349	141	2
1178	142	2
3627	182	2
1198	142	2
1220	142	2
2348	141	2
1393	142	2
1405	142	2
1572	142	2
1359	162	2
1707	182	2
472	182	2
1839	142	2
28	159	2
470	182	2
2839	136	2
1390	141	2
1298	141	2
2021	142	2
1710	182	2
75	141	2
1326	162	2
47	141	2
2259	129	2
2261	129	2
3059	135	2
3699	136	2
3183	140	2
2294	129	2
340	182	2
1502	130	2
2590	142	2
2301	129	2
2793	136	2
2653	142	2
2794	140	2
2791	136	2
3054	135	2
2842	142	2
2787	140	2
3031	142	2
3116	142	2
3215	142	2
3288	142	2
1754	182	2
2773	136	2
2236	129	2
985	130	2
1588	179	2
856	143	2
954	130	2
1488	179	2
1411	179	2
945	130	2
450	137	1
166	128	1
222	128	1
1339	128	1
1518	128	1
1771	128	1
3072	128	1
76	129	1
205	129	1
211	129	1
396	129	1
433	129	1
611	129	1
968	129	1
1046	129	1
1113	129	1
1142	129	1
1351	129	1
1568	129	1
1629	129	1
1780	129	1
1809	129	1
1972	129	1
2048	129	1
2129	129	1
2493	129	1
2497	129	1
2498	129	1
2512	129	1
2531	129	1
2609	129	1
2625	129	1
2684	129	1
2822	129	1
2847	129	1
2849	129	1
2890	129	1
2948	129	1
2969	129	1
2997	129	1
3052	129	1
3097	129	1
3108	129	1
3149	129	1
3246	129	1
3248	129	1
3251	129	1
3329	129	1
3350	129	1
3355	129	1
3376	129	1
3393	129	1
3455	129	1
3470	129	1
3476	129	1
3480	129	1
3481	129	1
3487	129	1
3552	129	1
3562	129	1
3566	129	1
3570	129	1
3574	129	1
3597	129	1
3636	129	1
3643	129	1
3695	129	1
3719	129	1
3723	129	1
3726	129	1
3734	129	1
3736	129	1
3756	129	1
300	130	1
531	130	1
660	130	1
743	130	1
789	130	1
1097	130	1
1223	130	1
1402	130	1
1472	130	1
1555	130	1
1559	130	1
1598	130	1
1761	130	1
1869	130	1
1913	130	1
2127	130	1
2426	130	1
2656	130	1
2845	130	1
3065	130	1
3263	130	1
3410	130	1
3534	130	1
3535	130	1
3538	130	1
1249	131	1
1349	131	1
1429	131	1
1458	131	1
1461	131	1
1483	131	1
1599	131	1
2094	131	1
2162	131	1
2290	131	1
2324	131	1
2745	131	1
2929	131	1
2960	131	1
3370	131	1
3371	131	1
3373	131	1
3418	131	1
3435	131	1
3588	131	1
3615	131	1
3644	131	1
3731	131	1
1348	132	1
2558	132	1
2712	132	1
3047	132	1
3074	132	1
3170	132	1
449	133	1
497	133	1
502	133	1
556	133	1
611	133	1
671	133	1
1244	133	1
1261	133	1
1312	133	1
1762	133	1
1770	133	1
1840	133	1
1844	133	1
1863	133	1
2100	133	1
2291	133	1
2358	133	1
2476	133	1
2478	133	1
2613	133	1
2938	133	1
3066	133	1
3139	133	1
3310	133	1
3364	133	1
3460	133	1
3536	133	1
3553	133	1
3568	133	1
3707	133	1
3712	133	1
3732	133	1
3773	133	1
3776	133	1
1084	134	1
2269	134	1
2413	134	1
2539	134	1
3243	134	1
3342	134	1
3645	134	1
319	135	1
496	135	1
699	135	1
1284	135	1
1319	135	1
1420	135	1
1464	135	1
1821	135	1
1870	135	1
1938	135	1
2009	135	1
2263	135	1
2295	135	1
2422	135	1
2454	135	1
2517	135	1
2899	135	1
3220	135	1
3221	135	1
3306	135	1
3401	135	1
3474	135	1
3519	135	1
3585	135	1
3634	135	1
3694	135	1
413	136	1
416	136	1
562	136	1
743	136	1
1032	136	1
1084	136	1
1156	136	1
1192	136	1
1201	136	1
1347	136	1
1469	136	1
1497	136	1
1533	136	1
1538	136	1
1540	136	1
1588	136	1
1615	136	1
1895	136	1
1916	136	1
2310	136	1
2313	136	1
2424	136	1
2453	136	1
2660	136	1
3439	136	1
3617	136	1
3640	136	1
3670	136	1
3680	136	1
3690	136	1
3701	136	1
3739	136	1
3741	136	1
3762	136	1
3769	136	1
3770	136	1
27	137	1
105	137	1
671	137	1
966	137	1
1075	137	1
1095	137	1
1123	137	1
1398	137	1
1419	137	1
1501	137	1
1900	137	1
1924	137	1
1949	137	1
2633	137	1
2892	137	1
3063	137	1
3067	137	1
3077	137	1
3196	137	1
3274	137	1
3314	137	1
3338	137	1
3375	137	1
3450	137	1
3454	137	1
3456	137	1
3472	137	1
3551	137	1
3624	137	1
3631	137	1
3763	137	1
306	138	1
732	138	1
836	138	1
1363	138	1
1372	138	1
1379	138	1
1435	138	1
1508	138	1
1571	138	1
1574	138	1
1579	138	1
1582	138	1
1590	138	1
2889	138	1
3144	138	1
3216	138	1
3308	138	1
3361	138	1
3479	138	1
3564	138	1
3571	138	1
3698	138	1
3728	138	1
4096	138	1
25	139	1
64	139	1
491	139	1
533	139	1
543	139	1
551	139	1
671	139	1
770	139	1
785	139	1
833	139	1
834	139	1
840	139	1
844	139	1
1037	139	1
1046	139	1
1047	139	1
1133	139	1
1159	139	1
1276	139	1
1385	139	1
1410	139	1
1491	139	1
1517	139	1
1530	139	1
1535	139	1
1580	139	1
1605	139	1
1732	139	1
2007	139	1
2035	139	1
2161	139	1
2174	139	1
2282	139	1
2285	139	1
2316	139	1
2392	139	1
2450	139	1
2451	139	1
2525	139	1
2530	139	1
2531	139	1
2603	139	1
2621	139	1
2747	139	1
2900	139	1
2991	139	1
3046	139	1
3083	139	1
3122	139	1
3137	139	1
3163	139	1
3201	139	1
3208	139	1
3247	139	1
3257	139	1
3259	139	1
3301	139	1
3437	139	1
3441	139	1
3448	139	1
3465	139	1
3467	139	1
3469	139	1
3506	139	1
3577	139	1
3605	139	1
3616	139	1
3635	139	1
3692	139	1
3702	139	1
3735	139	1
3738	139	1
3744	139	1
3749	139	1
3750	139	1
3751	139	1
3788	139	1
111	140	1
1552	140	1
1932	140	1
2351	140	1
2357	140	1
2361	140	1
2417	140	1
2654	140	1
2730	140	1
2827	140	1
2945	140	1
3058	140	1
3182	140	1
3315	140	1
3473	140	1
3478	140	1
3539	140	1
3546	140	1
3603	140	1
3761	140	1
1396	141	1
1407	141	1
1456	141	1
1523	141	1
1635	141	1
1935	141	1
2638	141	1
3309	141	1
3327	141	1
3404	141	1
3434	141	1
3440	141	1
3541	141	1
3601	141	1
70	142	1
230	142	1
682	142	1
739	142	1
743	142	1
765	142	1
1034	142	1
1084	142	1
1331	142	1
1781	142	1
1931	142	1
2226	142	1
2262	142	1
2274	142	1
2292	142	1
2300	142	1
2318	142	1
2415	142	1
2423	142	1
2453	142	1
2496	142	1
2615	142	1
2630	142	1
2640	142	1
2729	142	1
3351	142	1
3405	142	1
3632	142	1
3637	142	1
3689	142	1
3708	142	1
3786	142	1
1207	143	1
3709	143	1
660	144	1
839	144	1
1345	144	1
1918	144	1
3289	144	1
3343	144	1
3545	144	1
3759	144	1
43	145	1
234	145	1
725	145	1
962	145	1
1286	145	1
1479	145	1
1631	145	1
1772	145	1
2172	145	1
2176	145	1
2449	145	1
2473	145	1
2490	145	1
2620	145	1
2624	145	1
2651	145	1
2681	145	1
2754	145	1
2956	145	1
3249	145	1
3273	145	1
3488	145	1
3542	145	1
3612	145	1
3633	145	1
3740	145	1
84	146	1
401	146	1
1000	146	1
1085	146	1
1094	146	1
1307	146	1
1326	146	1
1388	146	1
1389	146	1
1492	146	1
1543	146	1
1645	146	1
2371	146	1
2462	146	1
2782	146	1
3090	146	1
3395	146	1
3396	146	1
3444	146	1
3449	146	1
3499	146	1
3550	146	1
3575	146	1
3584	146	1
3611	146	1
3711	146	1
3746	146	1
739	147	1
1608	147	1
3485	147	1
338	148	1
755	148	1
802	148	1
1171	148	1
1299	148	1
1368	148	1
1911	148	1
1917	148	1
2192	148	1
2257	148	1
2428	148	1
2661	148	1
3409	148	1
3685	148	1
1133	149	1
1467	149	1
1485	149	1
1496	149	1
1500	149	1
3079	149	1
3209	149	1
3323	149	1
3436	149	1
57	150	1
517	150	1
657	150	1
776	150	1
919	150	1
1273	150	1
1337	150	1
1370	150	1
1374	150	1
1520	150	1
1526	150	1
1537	150	1
1725	150	1
1923	150	1
2529	150	1
3253	150	1
3340	150	1
3421	150	1
3703	150	1
1143	151	1
1296	151	1
1539	151	1
1955	151	1
2193	151	1
3438	151	1
3602	151	1
3705	151	1
961	152	1
1418	152	1
1504	152	1
1793	152	1
2020	152	1
2939	152	1
3202	152	1
3214	152	1
3365	152	1
3445	152	1
3452	152	1
3514	152	1
3543	152	1
741	153	1
1089	153	1
1225	153	1
1512	153	1
2331	153	1
3213	153	1
3569	153	1
3576	153	1
3724	153	1
253	154	1
758	154	1
1566	154	1
2050	154	1
3117	154	1
3349	154	1
3397	154	1
3436	154	1
3505	154	1
43	155	1
62	155	1
166	155	1
1260	155	1
1325	155	1
1344	155	1
1405	155	1
1463	155	1
1491	155	1
1583	155	1
2131	155	1
2649	155	1
2811	155	1
3328	155	1
3366	155	1
3766	155	1
110	156	1
294	156	1
762	156	1
827	156	1
1297	156	1
1437	156	1
1823	156	1
1861	156	1
2171	156	1
2267	156	1
2812	156	1
2837	156	1
3358	156	1
3374	156	1
3447	156	1
3554	156	1
3642	156	1
3765	156	1
115	157	1
552	157	1
1039	157	1
1076	157	1
1192	157	1
1224	157	1
1262	157	1
1316	157	1
1446	157	1
1539	157	1
1547	157	1
2284	157	1
2420	157	1
2452	157	1
2500	157	1
2679	157	1
3057	157	1
3319	157	1
3344	157	1
3369	157	1
3458	157	1
3537	157	1
3600	157	1
3606	157	1
3625	157	1
3658	157	1
3725	157	1
62	158	1
84	158	1
91	158	1
311	158	1
450	158	1
710	158	1
789	158	1
871	158	1
925	158	1
1111	158	1
1126	158	1
1188	158	1
1222	158	1
1233	158	1
1498	158	1
1531	158	1
1552	158	1
1590	158	1
1593	158	1
1791	158	1
1979	158	1
2092	158	1
2210	158	1
2296	158	1
2329	158	1
2432	158	1
2470	158	1
2628	158	1
2675	158	1
2753	158	1
2761	158	1
2875	158	1
2915	158	1
3056	158	1
3064	158	1
3075	158	1
3078	158	1
3319	158	1
3360	158	1
3482	158	1
3486	158	1
3604	158	1
3639	158	1
3671	158	1
3752	158	1
3771	158	1
3777	158	1
941	159	1
1026	159	1
1196	159	1
1356	159	1
2804	159	1
3311	159	1
3468	159	1
3548	159	1
3623	159	1
47	160	1
611	160	1
1067	160	1
1085	160	1
1300	160	1
1360	160	1
1565	160	1
1826	160	1
1959	160	1
2123	160	1
2430	160	1
2893	160	1
2949	160	1
3258	160	1
3446	160	1
3477	160	1
3483	160	1
3555	160	1
3559	160	1
3565	160	1
3613	160	1
3619	160	1
3626	160	1
3693	160	1
3706	160	1
3730	160	1
3733	160	1
3737	160	1
3758	160	1
24	161	1
84	161	1
328	161	1
756	161	1
1193	161	1
1364	161	1
1376	161	1
1443	161	1
1481	161	1
1494	161	1
1573	161	1
1587	161	1
1762	161	1
1974	161	1
2307	161	1
2360	161	1
2664	161	1
3242	161	1
3326	161	1
3622	161	1
3700	161	1
76	162	1
142	162	1
211	162	1
298	162	1
434	162	1
1090	162	1
1146	162	1
1524	162	1
1562	162	1
1578	162	1
1584	162	1
1851	162	1
1998	162	1
2429	162	1
2610	162	1
2673	162	1
2920	162	1
3045	162	1
3082	162	1
3245	162	1
3300	162	1
3321	162	1
3341	162	1
3346	162	1
3348	162	1
3451	162	1
3484	162	1
3532	162	1
3533	162	1
3607	162	1
3754	162	1
3757	162	1
529	164	1
896	164	1
1400	164	1
1437	164	1
1626	164	1
2225	164	1
2355	164	1
2813	164	1
3326	164	1
3377	164	1
3753	164	1
20	165	1
230	165	1
389	165	1
781	165	1
1062	165	1
1194	165	1
1243	165	1
1266	165	1
1278	165	1
1292	165	1
1326	165	1
1361	165	1
1437	165	1
1462	165	1
1506	165	1
1522	165	1
1541	165	1
1546	165	1
1550	165	1
1556	165	1
1868	165	1
2468	165	1
2637	165	1
2907	165	1
2940	165	1
3463	165	1
3466	165	1
3563	165	1
3710	165	1
682	166	1
748	166	1
1062	166	1
1576	166	1
2326	166	1
3748	166	1
62	167	1
1173	167	1
1544	167	1
3321	167	1
3442	167	1
3443	167	1
52	168	1
62	168	1
73	168	1
770	168	1
1318	168	1
3704	168	1
1203	169	1
1532	169	1
1658	169	1
2828	169	1
3556	169	1
3621	169	1
3652	169	1
3722	169	1
550	170	1
957	170	1
1308	170	1
1536	170	1
2455	170	1
2713	170	1
3118	170	1
3629	170	1
1644	171	1
3406	171	1
3684	171	1
958	172	1
1422	172	1
2363	172	1
3540	172	1
1551	173	1
3398	173	1
3507	173	1
58	174	1
173	174	1
1252	174	1
1510	174	1
1581	174	1
2627	174	1
3073	174	1
3557	174	1
1062	175	1
1558	175	1
2364	175	1
3696	175	1
199	176	1
551	176	1
1197	176	1
1528	176	1
1990	176	1
2235	176	1
2336	176	1
2454	176	1
2549	176	1
2891	176	1
3252	176	1
3313	176	1
3697	176	1
140	177	1
830	177	1
1097	177	1
1261	177	1
1515	177	1
3336	177	1
3363	177	1
3403	177	1
3772	177	1
1586	178	1
1624	178	1
3008	178	1
3586	178	1
216	179	1
230	179	1
1507	179	1
2994	179	1
3729	179	1
3743	179	1
26	182	1
90	182	1
367	182	1
466	182	1
514	182	1
885	182	1
1135	182	1
1153	182	1
1154	182	1
1676	182	1
1681	182	1
1688	182	1
1693	182	1
1696	182	1
1731	182	1
1739	182	1
1741	182	1
1743	182	1
1745	182	1
1746	182	1
1750	182	1
1751	182	1
1767	182	1
1797	182	1
2029	182	1
2066	182	1
2068	182	1
2070	182	1
2075	182	1
2076	182	1
2083	182	1
2086	182	1
2087	182	1
2093	182	1
2094	182	1
2096	182	1
2108	182	1
2111	182	1
2113	182	1
2143	182	1
2152	182	1
2160	182	1
2201	182	1
2234	182	1
2457	182	1
2459	182	1
2461	182	1
2704	182	1
2736	182	1
2737	182	1
2821	182	1
2855	182	1
2856	182	1
2864	182	1
2883	182	1
2885	182	1
3010	182	1
3011	182	1
3156	182	1
3157	182	1
3160	182	1
3166	182	1
3224	182	1
3239	182	1
3305	182	1
3333	182	1
3334	182	1
3378	182	1
3381	182	1
3382	182	1
3383	182	1
3384	182	1
3385	182	1
3386	182	1
3387	182	1
3388	182	1
3389	182	1
3415	182	1
3416	182	1
3419	182	1
3457	182	1
3462	182	1
3491	182	1
3492	182	1
3493	182	1
3494	182	1
3495	182	1
3496	182	1
3498	182	1
3500	182	1
3502	182	1
3503	182	1
3516	182	1
3525	182	1
3526	182	1
3527	182	1
3528	182	1
3529	182	1
3531	182	1
3560	182	1
3567	182	1
3572	182	1
3573	182	1
3583	182	1
3608	182	1
3618	182	1
3687	182	1
3688	182	1
3785	182	1
3168	186	1
3425	191	1
1488	192	1
1025	195	1
964	196	1
